<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
ГАЗПРОМ ао;D;03/04/15;000000;143.94;18623200
ГАЗПРОМ ао;D;06/04/15;000000;145.7;23383910
ГАЗПРОМ ао;D;07/04/15;000000;146.2;38094250
ГАЗПРОМ ао;D;08/04/15;000000;147.27;31102640
ГАЗПРОМ ао;D;09/04/15;000000;148.1;67748960
ГАЗПРОМ ао;D;10/04/15;000000;148;55406350
ГАЗПРОМ ао;D;13/04/15;000000;148.8;34995850
ГАЗПРОМ ао;D;14/04/15;000000;144.4;40092440
ГАЗПРОМ ао;D;15/04/15;000000;150.1;38670940
ГАЗПРОМ ао;D;16/04/15;000000;152.4;42835980
ГАЗПРОМ ао;D;17/04/15;000000;149.3;57089260
ГАЗПРОМ ао;D;20/04/15;000000;153.96;40542190
ГАЗПРОМ ао;D;21/04/15;000000;155.35;29331080
ГАЗПРОМ ао;D;22/04/15;000000;150.8;37562510
ГАЗПРОМ ао;D;23/04/15;000000;150.15;39578500
ГАЗПРОМ ао;D;24/04/15;000000;153.89;35747130
ГАЗПРОМ ао;D;27/04/15;000000;152.05;22004600
ГАЗПРОМ ао;D;28/04/15;000000;152.79;25942650
ГАЗПРОМ ао;D;29/04/15;000000;152.5;32127150
ГАЗПРОМ ао;D;30/04/15;000000;153.5;28723340
ГАЗПРОМ ао;D;05/05/15;000000;156.33;33638700
ГАЗПРОМ ао;D;06/05/15;000000;155.25;29799390
ГАЗПРОМ ао;D;07/05/15;000000;152.1;29201660
ГАЗПРОМ ао;D;08/05/15;000000;155.52;22300590
ГАЗПРОМ ао;D;12/05/15;000000;154.2;35162100
ГАЗПРОМ ао;D;13/05/15;000000;151.74;23735400
ГАЗПРОМ ао;D;14/05/15;000000;151.8;19561270
ГАЗПРОМ ао;D;15/05/15;000000;152.98;20562190
ГАЗПРОМ ао;D;18/05/15;000000;151.9;17709240
ГАЗПРОМ ао;D;19/05/15;000000;149.85;25123260
ГАЗПРОМ ао;D;20/05/15;000000;146.35;20494720
ГАЗПРОМ ао;D;21/05/15;000000;147.16;23101260
ГАЗПРОМ ао;D;22/05/15;000000;148.8;22212800
ГАЗПРОМ ао;D;25/05/15;000000;146.69;16151440
ГАЗПРОМ ао;D;26/05/15;000000;145.25;22484990
ГАЗПРОМ ао;D;27/05/15;000000;147.66;27887970
ГАЗПРОМ ао;D;28/05/15;000000;146.11;27132390
ГАЗПРОМ ао;D;29/05/15;000000;139;55832110
ГАЗПРОМ ао;D;01/06/15;000000;139.4;30804210
ГАЗПРОМ ао;D;02/06/15;000000;140.75;36308440
ГАЗПРОМ ао;D;03/06/15;000000;140.71;41054380
ГАЗПРОМ ао;D;04/06/15;000000;140.2;28168930
ГАЗПРОМ ао;D;05/06/15;000000;142.4;26887100
ГАЗПРОМ ао;D;08/06/15;000000;142.66;22878860
ГАЗПРОМ ао;D;09/06/15;000000;146.17;24963390
ГАЗПРОМ ао;D;10/06/15;000000;145.6;27929430
ГАЗПРОМ ао;D;11/06/15;000000;145.4;18761030
ГАЗПРОМ ао;D;15/06/15;000000;144.95;30948960
ГАЗПРОМ ао;D;16/06/15;000000;146;22745150
ГАЗПРОМ ао;D;17/06/15;000000;147.6;24445210
ГАЗПРОМ ао;D;18/06/15;000000;147.15;26805520
ГАЗПРОМ ао;D;19/06/15;000000;147.15;26388000
ГАЗПРОМ ао;D;22/06/15;000000;148.5;19550650
ГАЗПРОМ ао;D;23/06/15;000000;146.25;25619260
ГАЗПРОМ ао;D;24/06/15;000000;146.68;18398930
ГАЗПРОМ ао;D;25/06/15;000000;143.7;21533170
ГАЗПРОМ ао;D;26/06/15;000000;145.18;16800750
ГАЗПРОМ ао;D;29/06/15;000000;143.59;15537420
ГАЗПРОМ ао;D;30/06/15;000000;145.85;26523160
ГАЗПРОМ ао;D;01/07/15;000000;145.5;16186130
ГАЗПРОМ ао;D;02/07/15;000000;145.8;16017460
ГАЗПРОМ ао;D;03/07/15;000000;144.33;11657320
ГАЗПРОМ ао;D;06/07/15;000000;143;18819930
ГАЗПРОМ ао;D;07/07/15;000000;142.5;28941760
ГАЗПРОМ ао;D;08/07/15;000000;141.5;28942780
ГАЗПРОМ ао;D;09/07/15;000000;143.77;22499230
ГАЗПРОМ ао;D;10/07/15;000000;143.9;19964070
ГАЗПРОМ ао;D;13/07/15;000000;145.27;23801640
ГАЗПРОМ ао;D;14/07/15;000000;146.5;26939550
ГАЗПРОМ ао;D;15/07/15;000000;142.7;29020430
ГАЗПРОМ ао;D;16/07/15;000000;144.2;15387510
ГАЗПРОМ ао;D;17/07/15;000000;143.6;21119450
ГАЗПРОМ ао;D;20/07/15;000000;141.78;19869060
ГАЗПРОМ ао;D;21/07/15;000000;141.41;22579210
ГАЗПРОМ ао;D;22/07/15;000000;140.8;27947150
ГАЗПРОМ ао;D;23/07/15;000000;138.37;20548470
ГАЗПРОМ ао;D;24/07/15;000000;136.41;30632020
ГАЗПРОМ ао;D;27/07/15;000000;134.51;31642430
ГАЗПРОМ ао;D;28/07/15;000000;135.05;29397710
ГАЗПРОМ ао;D;29/07/15;000000;138.7;26500120
ГАЗПРОМ ао;D;30/07/15;000000;139.8;24092880
ГАЗПРОМ ао;D;31/07/15;000000;142.5;31362610
ГАЗПРОМ ао;D;03/08/15;000000;141.45;26294150
ГАЗПРОМ ао;D;04/08/15;000000;141.89;26554060
ГАЗПРОМ ао;D;05/08/15;000000;143.78;25643100
ГАЗПРОМ ао;D;06/08/15;000000;140.88;36117180
ГАЗПРОМ ао;D;07/08/15;000000;141.34;20843610
ГАЗПРОМ ао;D;10/08/15;000000;141.5;41630180
ГАЗПРОМ ао;D;11/08/15;000000;141.97;32854520
ГАЗПРОМ ао;D;12/08/15;000000;142.99;26189320
ГАЗПРОМ ао;D;13/08/15;000000;143.7;25378510
ГАЗПРОМ ао;D;14/08/15;000000;144.8;25171590
ГАЗПРОМ ао;D;17/08/15;000000;144.25;24269970
ГАЗПРОМ ао;D;18/08/15;000000;142.65;20539560
ГАЗПРОМ ао;D;19/08/15;000000;140.8;30855920
ГАЗПРОМ ао;D;20/08/15;000000;142.64;35561070
ГАЗПРОМ ао;D;21/08/15;000000;140.29;25997790
ГАЗПРОМ ао;D;24/08/15;000000;135.35;51703930
ГАЗПРОМ ао;D;25/08/15;000000;140.4;44157570
ГАЗПРОМ ао;D;26/08/15;000000;140.51;34517760
ГАЗПРОМ ао;D;27/08/15;000000;144.6;32676500
ГАЗПРОМ ао;D;28/08/15;000000;146.6;38427870
ГАЗПРОМ ао;D;31/08/15;000000;148.19;28847750
ГАЗПРОМ ао;D;01/09/15;000000;144.5;35291020
ГАЗПРОМ ао;D;02/09/15;000000;142.57;33617350
ГАЗПРОМ ао;D;03/09/15;000000;145.3;28149840
ГАЗПРОМ ао;D;04/09/15;000000;142.8;26002300
ГАЗПРОМ ао;D;07/09/15;000000;141.67;17931450
ГАЗПРОМ ао;D;08/09/15;000000;143.21;22317250
ГАЗПРОМ ао;D;09/09/15;000000;144.22;21136180
ГАЗПРОМ ао;D;10/09/15;000000;142.99;24778540
ГАЗПРОМ ао;D;11/09/15;000000;142.4;25381150
ГАЗПРОМ ао;D;14/09/15;000000;143.58;20561300
ГАЗПРОМ ао;D;15/09/15;000000;141.95;24405380
ГАЗПРОМ ао;D;16/09/15;000000;142.91;27476410
ГАЗПРОМ ао;D;17/09/15;000000;142.8;14288750
ГАЗПРОМ ао;D;18/09/15;000000;139.5;44194850
ГАЗПРОМ ао;D;21/09/15;000000;139.45;20745480
ГАЗПРОМ ао;D;22/09/15;000000;136.4;36500060
ГАЗПРОМ ао;D;23/09/15;000000;134.3;45316880
ГАЗПРОМ ао;D;24/09/15;000000;132.2;37783580
ГАЗПРОМ ао;D;25/09/15;000000;133.85;35648680
ГАЗПРОМ ао;D;28/09/15;000000;130.9;30738740
ГАЗПРОМ ао;D;29/09/15;000000;133.2;30547740
ГАЗПРОМ ао;D;30/09/15;000000;134.55;43444970
ГАЗПРОМ ао;D;01/10/15;000000;132.9;34119000
ГАЗПРОМ ао;D;02/10/15;000000;131.5;26899830
ГАЗПРОМ ао;D;05/10/15;000000;136.8;38869020
ГАЗПРОМ ао;D;06/10/15;000000;137.87;38694750
ГАЗПРОМ ао;D;07/10/15;000000;140;42744810
ГАЗПРОМ ао;D;08/10/15;000000;139.8;41786950
ГАЗПРОМ ао;D;09/10/15;000000;143.81;64777620
ГАЗПРОМ ао;D;12/10/15;000000;141.7;29331570
ГАЗПРОМ ао;D;13/10/15;000000;141.8;31623180
ГАЗПРОМ ао;D;14/10/15;000000;142.01;25524780
ГАЗПРОМ ао;D;15/10/15;000000;142.61;22747440
ГАЗПРОМ ао;D;16/10/15;000000;141;28994190
ГАЗПРОМ ао;D;19/10/15;000000;140.27;27865630
ГАЗПРОМ ао;D;20/10/15;000000;140.4;28930580
ГАЗПРОМ ао;D;21/10/15;000000;139.49;32447530
ГАЗПРОМ ао;D;22/10/15;000000;139.25;25033350
ГАЗПРОМ ао;D;23/10/15;000000;138.94;30182580
ГАЗПРОМ ао;D;26/10/15;000000;138.5;32928060
ГАЗПРОМ ао;D;27/10/15;000000;138.5;35949430
ГАЗПРОМ ао;D;28/10/15;000000;138.1;36173100
ГАЗПРОМ ао;D;29/10/15;000000;136.11;27973160
ГАЗПРОМ ао;D;30/10/15;000000;135.75;23791590
ГАЗПРОМ ао;D;02/11/15;000000;137.8;23047740
ГАЗПРОМ ао;D;03/11/15;000000;141.75;38388870
ГАЗПРОМ ао;D;05/11/15;000000;140.97;36802170
ГАЗПРОМ ао;D;06/11/15;000000;137.75;34931350
ГАЗПРОМ ао;D;09/11/15;000000;136.5;26035830
ГАЗПРОМ ао;D;10/11/15;000000;135.58;27182510
ГАЗПРОМ ао;D;11/11/15;000000;135;30604530
ГАЗПРОМ ао;D;12/11/15;000000;136.6;50100910
ГАЗПРОМ ао;D;13/11/15;000000;136;28863030
ГАЗПРОМ ао;D;16/11/15;000000;137.21;35805200
ГАЗПРОМ ао;D;17/11/15;000000;142.75;61489770
ГАЗПРОМ ао;D;18/11/15;000000;147.47;51723210
ГАЗПРОМ ао;D;19/11/15;000000;147.5;61650450
ГАЗПРОМ ао;D;20/11/15;000000;148.05;30783620
ГАЗПРОМ ао;D;23/11/15;000000;152;42929680
ГАЗПРОМ ао;D;24/11/15;000000;145.65;60240380
ГАЗПРОМ ао;D;25/11/15;000000;143.99;43594760
ГАЗПРОМ ао;D;26/11/15;000000;143.2;31481580
ГАЗПРОМ ао;D;27/11/15;000000;140.65;29718120
ГАЗПРОМ ао;D;30/11/15;000000;138;39800140
ГАЗПРОМ ао;D;01/12/15;000000;137.42;25380730
ГАЗПРОМ ао;D;02/12/15;000000;136.85;28341350
ГАЗПРОМ ао;D;03/12/15;000000;140;41873610
ГАЗПРОМ ао;D;04/12/15;000000;137.7;37016790
ГАЗПРОМ ао;D;07/12/15;000000;134.5;37356040
ГАЗПРОМ ао;D;08/12/15;000000;134.65;35664680
ГАЗПРОМ ао;D;09/12/15;000000;135.81;25660130
ГАЗПРОМ ао;D;10/12/15;000000;135.6;25913580
ГАЗПРОМ ао;D;11/12/15;000000;133.8;27473980
ГАЗПРОМ ао;D;14/12/15;000000;131.59;34282190
ГАЗПРОМ ао;D;15/12/15;000000;134.4;31392380
ГАЗПРОМ ао;D;16/12/15;000000;134.5;20568260
ГАЗПРОМ ао;D;17/12/15;000000;137.9;45419720
ГАЗПРОМ ао;D;18/12/15;000000;132.25;38544860
ГАЗПРОМ ао;D;21/12/15;000000;131.5;28393100
ГАЗПРОМ ао;D;22/12/15;000000;133.2;20022420
ГАЗПРОМ ао;D;23/12/15;000000;135.3;26760910
ГАЗПРОМ ао;D;24/12/15;000000;136;36828650
ГАЗПРОМ ао;D;25/12/15;000000;134.48;14866310
ГАЗПРОМ ао;D;28/12/15;000000;134.97;11795110
ГАЗПРОМ ао;D;29/12/15;000000;137.49;21516980
ГАЗПРОМ ао;D;30/12/15;000000;136.09;17586600
ГАЗПРОМ ао;D;04/01/16;000000;134.91;12409380
ГАЗПРОМ ао;D;05/01/16;000000;136.45;14285210
ГАЗПРОМ ао;D;06/01/16;000000;135.94;10393910
ГАЗПРОМ ао;D;11/01/16;000000;131.38;34008830
ГАЗПРОМ ао;D;12/01/16;000000;133.54;39697670
ГАЗПРОМ ао;D;13/01/16;000000;131.3;30807200
ГАЗПРОМ ао;D;14/01/16;000000;130.86;43969320
ГАЗПРОМ ао;D;15/01/16;000000;125.1;62125020
ГАЗПРОМ ао;D;18/01/16;000000;124.6;36024930
ГАЗПРОМ ао;D;19/01/16;000000;125.98;36452020
ГАЗПРОМ ао;D;20/01/16;000000;125.83;35375480
ГАЗПРОМ ао;D;21/01/16;000000;127.75;34296460
ГАЗПРОМ ао;D;22/01/16;000000;132.4;57511540
ГАЗПРОМ ао;D;25/01/16;000000;133;30428580
ГАЗПРОМ ао;D;26/01/16;000000;131.89;26161430
ГАЗПРОМ ао;D;27/01/16;000000;134;28642080
ГАЗПРОМ ао;D;28/01/16;000000;136.5;40288270
ГАЗПРОМ ао;D;29/01/16;000000;136.6;41603070
ГАЗПРОМ ао;D;01/02/16;000000;133.9;31931470
ГАЗПРОМ ао;D;02/02/16;000000;132.5;36229240
ГАЗПРОМ ао;D;03/02/16;000000;131.01;30520610
ГАЗПРОМ ао;D;04/02/16;000000;135.07;38500510
ГАЗПРОМ ао;D;05/02/16;000000;134.43;24348950
ГАЗПРОМ ао;D;08/02/16;000000;133.5;30581080
ГАЗПРОМ ао;D;09/02/16;000000;132.7;30994180
ГАЗПРОМ ао;D;10/02/16;000000;133.03;26628310
ГАЗПРОМ ао;D;11/02/16;000000;130.49;44068540
ГАЗПРОМ ао;D;12/02/16;000000;131.3;27049420
ГАЗПРОМ ао;D;15/02/16;000000;133.43;24469030
ГАЗПРОМ ао;D;16/02/16;000000;135.85;49326570
ГАЗПРОМ ао;D;17/02/16;000000;137.1;31349980
ГАЗПРОМ ао;D;18/02/16;000000;138;31976900
ГАЗПРОМ ао;D;19/02/16;000000;136.9;25520350
ГАЗПРОМ ао;D;20/02/16;000000;136.59;6036300
ГАЗПРОМ ао;D;22/02/16;000000;139.9;19289610
ГАЗПРОМ ао;D;24/02/16;000000;137.15;27752530
ГАЗПРОМ ао;D;25/02/16;000000;137.97;35448000
ГАЗПРОМ ао;D;26/02/16;000000;138.67;32716070
ГАЗПРОМ ао;D;29/02/16;000000;141.4;37875470
ГАЗПРОМ ао;D;01/03/16;000000;142;30244550
ГАЗПРОМ ао;D;02/03/16;000000;140.14;27393890
ГАЗПРОМ ао;D;03/03/16;000000;144.5;48742420
ГАЗПРОМ ао;D;04/03/16;000000;146.16;33613690
ГАЗПРОМ ао;D;07/03/16;000000;150.15;28025460
ГАЗПРОМ ао;D;09/03/16;000000;147.43;47120710
ГАЗПРОМ ао;D;10/03/16;000000;146.94;31374500
ГАЗПРОМ ао;D;11/03/16;000000;144.3;36112430
ГАЗПРОМ ао;D;14/03/16;000000;143.2;28152680
ГАЗПРОМ ао;D;15/03/16;000000;142.54;46960220
ГАЗПРОМ ао;D;16/03/16;000000;144.75;23949860
ГАЗПРОМ ао;D;17/03/16;000000;147.27;47202490
ГАЗПРОМ ао;D;18/03/16;000000;150.65;52467360
ГАЗПРОМ ао;D;21/03/16;000000;149.9;40916030
ГАЗПРОМ ао;D;22/03/16;000000;149.62;37412010
ГАЗПРОМ ао;D;23/03/16;000000;146;32433570
ГАЗПРОМ ао;D;24/03/16;000000;145.8;24605060
ГАЗПРОМ ао;D;25/03/16;000000;146.04;7642310
ГАЗПРОМ ао;D;28/03/16;000000;145.1;13124070
ГАЗПРОМ ао;D;29/03/16;000000;144.7;24668120
ГАЗПРОМ ао;D;30/03/16;000000;147.8;34382560
ГАЗПРОМ ао;D;31/03/16;000000;147.75;35076790
ГАЗПРОМ ао;D;01/04/16;000000;147.2;36517160
ГАЗПРОМ ао;D;04/04/16;000000;146.38;29017600
ГАЗПРОМ ао;D;05/04/16;000000;144.34;23255740
ГАЗПРОМ ао;D;06/04/16;000000;144.2;24087740
ГАЗПРОМ ао;D;07/04/16;000000;143.89;21781240
ГАЗПРОМ ао;D;08/04/16;000000;145.7;23591440
ГАЗПРОМ ао;D;11/04/16;000000;147.3;32151830
ГАЗПРОМ ао;D;12/04/16;000000;148.9;37601070
ГАЗПРОМ ао;D;13/04/16;000000;153.12;59208980
ГАЗПРОМ ао;D;14/04/16;000000;150.43;50122630
ГАЗПРОМ ао;D;15/04/16;000000;147.99;29369920
ГАЗПРОМ ао;D;18/04/16;000000;146.3;42012940
ГАЗПРОМ ао;D;19/04/16;000000;155.95;105794140
ГАЗПРОМ ао;D;20/04/16;000000;161.95;97396080
ГАЗПРОМ ао;D;21/04/16;000000;161.8;64666780
ГАЗПРОМ ао;D;22/04/16;000000;161.2;35869160
ГАЗПРОМ ао;D;25/04/16;000000;160.3;32046440
ГАЗПРОМ ао;D;26/04/16;000000;163;34849710
ГАЗПРОМ ао;D;27/04/16;000000;160.99;39136260
ГАЗПРОМ ао;D;28/04/16;000000;164.75;52034560
ГАЗПРОМ ао;D;29/04/16;000000;168.47;71095120
ГАЗПРОМ ао;D;04/05/16;000000;162.4;68632160
ГАЗПРОМ ао;D;05/05/16;000000;160.5;30108940
ГАЗПРОМ ао;D;06/05/16;000000;159.27;26293500
ГАЗПРОМ ао;D;10/05/16;000000;156.85;28797150
ГАЗПРОМ ао;D;11/05/16;000000;159.45;29597260
ГАЗПРОМ ао;D;12/05/16;000000;159.03;26356750
ГАЗПРОМ ао;D;13/05/16;000000;159.85;20352970
ГАЗПРОМ ао;D;16/05/16;000000;158.07;32878210
ГАЗПРОМ ао;D;17/05/16;000000;153.58;65014110
ГАЗПРОМ ао;D;18/05/16;000000;152.1;23076220
ГАЗПРОМ ао;D;19/05/16;000000;148.33;68045200
ГАЗПРОМ ао;D;20/05/16;000000;146.7;40182780
ГАЗПРОМ ао;D;23/05/16;000000;144.31;27115610
ГАЗПРОМ ао;D;24/05/16;000000;146.35;23818470
ГАЗПРОМ ао;D;25/05/16;000000;146.55;31261980
ГАЗПРОМ ао;D;26/05/16;000000;148.87;34524860
ГАЗПРОМ ао;D;27/05/16;000000;149.88;30197220
ГАЗПРОМ ао;D;30/05/16;000000;149.6;14857530
ГАЗПРОМ ао;D;31/05/16;000000;145.5;41566130
ГАЗПРОМ ао;D;01/06/16;000000;144.7;28993730
ГАЗПРОМ ао;D;02/06/16;000000;144;23755310
ГАЗПРОМ ао;D;03/06/16;000000;143.41;33546300
ГАЗПРОМ ао;D;06/06/16;000000;146.4;21152730
ГАЗПРОМ ао;D;07/06/16;000000;147.75;25129620
ГАЗПРОМ ао;D;08/06/16;000000;146.95;29358010
ГАЗПРОМ ао;D;09/06/16;000000;144.98;18917400
ГАЗПРОМ ао;D;10/06/16;000000;142.44;22263610
ГАЗПРОМ ао;D;14/06/16;000000;141.84;24082020
ГАЗПРОМ ао;D;15/06/16;000000;141.57;31129560
ГАЗПРОМ ао;D;16/06/16;000000;139.5;30703770
ГАЗПРОМ ао;D;17/06/16;000000;139.32;32467330
ГАЗПРОМ ао;D;20/06/16;000000;142.97;20521080
ГАЗПРОМ ао;D;21/06/16;000000;143.54;22044020
ГАЗПРОМ ао;D;22/06/16;000000;143;19383470
ГАЗПРОМ ао;D;23/06/16;000000;144.2;19912990
ГАЗПРОМ ао;D;24/06/16;000000;141.25;46794930
ГАЗПРОМ ао;D;27/06/16;000000;138.52;23927190
ГАЗПРОМ ао;D;28/06/16;000000;139.24;22658400
ГАЗПРОМ ао;D;29/06/16;000000;140;17156160
ГАЗПРОМ ао;D;30/06/16;000000;139.51;24651670
ГАЗПРОМ ао;D;01/07/16;000000;140.05;15593930
ГАЗПРОМ ао;D;04/07/16;000000;141.6;19175690
ГАЗПРОМ ао;D;05/07/16;000000;140.95;16935850
ГАЗПРОМ ао;D;06/07/16;000000;139.99;19126440
ГАЗПРОМ ао;D;07/07/16;000000;140.37;23355290
ГАЗПРОМ ао;D;08/07/16;000000;140.27;21914480
ГАЗПРОМ ао;D;11/07/16;000000;141.4;16687140
ГАЗПРОМ ао;D;12/07/16;000000;142.12;30379740
ГАЗПРОМ ао;D;13/07/16;000000;143.6;28019780
ГАЗПРОМ ао;D;14/07/16;000000;144.2;24796100
ГАЗПРОМ ао;D;15/07/16;000000;147.37;39498930
ГАЗПРОМ ао;D;18/07/16;000000;145.84;32925040
ГАЗПРОМ ао;D;19/07/16;000000;139.48;39283560
ГАЗПРОМ ао;D;20/07/16;000000;139.26;23904470
ГАЗПРОМ ао;D;21/07/16;000000;140.1;17372670
ГАЗПРОМ ао;D;22/07/16;000000;140.6;14583890
ГАЗПРОМ ао;D;25/07/16;000000;140.7;17780960
ГАЗПРОМ ао;D;26/07/16;000000;140.69;17813320
ГАЗПРОМ ао;D;27/07/16;000000;139.5;25875420
ГАЗПРОМ ао;D;28/07/16;000000;139.9;24843310
ГАЗПРОМ ао;D;29/07/16;000000;137.3;35665920
ГАЗПРОМ ао;D;01/08/16;000000;136.93;20364090
ГАЗПРОМ ао;D;02/08/16;000000;134.5;26031460
ГАЗПРОМ ао;D;03/08/16;000000;134.04;25417550
ГАЗПРОМ ао;D;04/08/16;000000;136.7;25755030
ГАЗПРОМ ао;D;05/08/16;000000;135.5;23427500
ГАЗПРОМ ао;D;08/08/16;000000;137.47;22224000
ГАЗПРОМ ао;D;09/08/16;000000;137.34;22343320
ГАЗПРОМ ао;D;10/08/16;000000;137.4;21443520
ГАЗПРОМ ао;D;11/08/16;000000;137.19;23170070
ГАЗПРОМ ао;D;12/08/16;000000;137.83;20691860
ГАЗПРОМ ао;D;15/08/16;000000;138;20766230
ГАЗПРОМ ао;D;16/08/16;000000;137.99;28998930
ГАЗПРОМ ао;D;17/08/16;000000;137.68;18190650
ГАЗПРОМ ао;D;18/08/16;000000;138.4;19280130
ГАЗПРОМ ао;D;19/08/16;000000;136.8;15219750
ГАЗПРОМ ао;D;22/08/16;000000;137.8;13095310
ГАЗПРОМ ао;D;23/08/16;000000;137.37;14107540
ГАЗПРОМ ао;D;24/08/16;000000;137;13517300
ГАЗПРОМ ао;D;25/08/16;000000;135.42;21017260
ГАЗПРОМ ао;D;26/08/16;000000;136.2;20889750
ГАЗПРОМ ао;D;29/08/16;000000;136.2;10447260
ГАЗПРОМ ао;D;30/08/16;000000;135.59;16268490
ГАЗПРОМ ао;D;31/08/16;000000;134.95;30193350
ГАЗПРОМ ао;D;01/09/16;000000;134.99;21063240
ГАЗПРОМ ао;D;02/09/16;000000;135.55;15681030
ГАЗПРОМ ао;D;05/09/16;000000;136.05;23213580
ГАЗПРОМ ао;D;06/09/16;000000;141.4;60304240
ГАЗПРОМ ао;D;07/09/16;000000;143.08;49380140
ГАЗПРОМ ао;D;08/09/16;000000;141.45;29185840
ГАЗПРОМ ао;D;09/09/16;000000;138.54;24777160
ГАЗПРОМ ао;D;12/09/16;000000;138.93;26235340
ГАЗПРОМ ао;D;13/09/16;000000;138.45;16246740
ГАЗПРОМ ао;D;14/09/16;000000;139.35;22830160
ГАЗПРОМ ао;D;15/09/16;000000;137.6;24149280
ГАЗПРОМ ао;D;16/09/16;000000;136.47;28905820
ГАЗПРОМ ао;D;19/09/16;000000;136.59;16821930
ГАЗПРОМ ао;D;20/09/16;000000;137;18103450
ГАЗПРОМ ао;D;21/09/16;000000;136.25;15958010
ГАЗПРОМ ао;D;22/09/16;000000;136.7;29027950
ГАЗПРОМ ао;D;23/09/16;000000;136.7;29107680
ГАЗПРОМ ао;D;26/09/16;000000;135.26;25534270
ГАЗПРОМ ао;D;27/09/16;000000;133.92;24102940
ГАЗПРОМ ао;D;28/09/16;000000;134.09;19264280
ГАЗПРОМ ао;D;29/09/16;000000;135.31;23908790
ГАЗПРОМ ао;D;30/09/16;000000;134.9;23734570
ГАЗПРОМ ао;D;03/10/16;000000;135.37;19622730
ГАЗПРОМ ао;D;04/10/16;000000;136.23;19669310
ГАЗПРОМ ао;D;05/10/16;000000;134.8;21501020
ГАЗПРОМ ао;D;06/10/16;000000;135.9;19696440
ГАЗПРОМ ао;D;07/10/16;000000;136.1;20473480
ГАЗПРОМ ао;D;10/10/16;000000;139.1;34397090
ГАЗПРОМ ао;D;11/10/16;000000;138.98;32335640
ГАЗПРОМ ао;D;12/10/16;000000;138.07;31976170
ГАЗПРОМ ао;D;13/10/16;000000;137.47;15129820
ГАЗПРОМ ао;D;14/10/16;000000;136.2;12933780
ГАЗПРОМ ао;D;17/10/16;000000;135.57;14806360
ГАЗПРОМ ао;D;18/10/16;000000;135.81;19038940
ГАЗПРОМ ао;D;19/10/16;000000;135.49;11824310
ГАЗПРОМ ао;D;20/10/16;000000;134.72;12396890
ГАЗПРОМ ао;D;21/10/16;000000;134.96;15520990
ГАЗПРОМ ао;D;24/10/16;000000;135.05;15312220
ГАЗПРОМ ао;D;25/10/16;000000;135.3;15474750
ГАЗПРОМ ао;D;26/10/16;000000;135.32;11935260
ГАЗПРОМ ао;D;27/10/16;000000;135.04;12333740
ГАЗПРОМ ао;D;28/10/16;000000;135;9973340
ГАЗПРОМ ао;D;31/10/16;000000;138.84;42989200
ГАЗПРОМ ао;D;01/11/16;000000;141.98;49424650
ГАЗПРОМ ао;D;02/11/16;000000;140.81;43150330
ГАЗПРОМ ао;D;03/11/16;000000;139.9;24879410
ГАЗПРОМ ао;D;07/11/16;000000;138.5;23566970
ГАЗПРОМ ао;D;08/11/16;000000;139.32;20844700
ГАЗПРОМ ао;D;09/11/16;000000;145.62;79384800
ГАЗПРОМ ао;D;10/11/16;000000;147.4;103218440
ГАЗПРОМ ао;D;11/11/16;000000;147.88;45421760
ГАЗПРОМ ао;D;14/11/16;000000;146.26;31655130
ГАЗПРОМ ао;D;15/11/16;000000;145.9;23781420
ГАЗПРОМ ао;D;16/11/16;000000;145.5;40902380
ГАЗПРОМ ао;D;17/11/16;000000;147.7;28348820
ГАЗПРОМ ао;D;18/11/16;000000;146.96;14647970
ГАЗПРОМ ао;D;21/11/16;000000;149.6;26159040
ГАЗПРОМ ао;D;22/11/16;000000;150;26583940
ГАЗПРОМ ао;D;23/11/16;000000;149.49;19329900
ГАЗПРОМ ао;D;24/11/16;000000;151.11;26216000
ГАЗПРОМ ао;D;25/11/16;000000;151.31;17903950
ГАЗПРОМ ао;D;28/11/16;000000;148.94;24402370
ГАЗПРОМ ао;D;29/11/16;000000;147.75;21155580
ГАЗПРОМ ао;D;30/11/16;000000;148.8;44343150
ГАЗПРОМ ао;D;01/12/16;000000;152.81;57550290
ГАЗПРОМ ао;D;02/12/16;000000;152.35;27081770
ГАЗПРОМ ао;D;05/12/16;000000;153.78;35074550
ГАЗПРОМ ао;D;06/12/16;000000;151.5;35498600
ГАЗПРОМ ао;D;07/12/16;000000;151.95;23411240
ГАЗПРОМ ао;D;08/12/16;000000;153.05;31381700
ГАЗПРОМ ао;D;09/12/16;000000;152.99;26792910
ГАЗПРОМ ао;D;12/12/16;000000;158.63;83797990
ГАЗПРОМ ао;D;13/12/16;000000;158.95;43179500
ГАЗПРОМ ао;D;14/12/16;000000;157.2;45524980
ГАЗПРОМ ао;D;15/12/16;000000;158.25;52385610
ГАЗПРОМ ао;D;16/12/16;000000;156.2;31710640
ГАЗПРОМ ао;D;19/12/16;000000;154.6;17558190
ГАЗПРОМ ао;D;20/12/16;000000;155.3;28013210
ГАЗПРОМ ао;D;21/12/16;000000;153.06;22599140
ГАЗПРОМ ао;D;22/12/16;000000;150.27;29733560
ГАЗПРОМ ао;D;23/12/16;000000;149.05;24977800
ГАЗПРОМ ао;D;26/12/16;000000;148.95;7017140
