<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
ГМКНорНик;D;28/03/14;000000;5816;386755
ГМКНорНик;D;31/03/14;000000;5865;264726
ГМКНорНик;D;01/04/14;000000;5963;319079
ГМКНорНик;D;02/04/14;000000;6090;369814
ГМКНорНик;D;03/04/14;000000;6051;236972
ГМКНорНик;D;04/04/14;000000;6135;217988
ГМКНорНик;D;07/04/14;000000;6118;409236
ГМКНорНик;D;08/04/14;000000;6240;409013
ГМКНорНик;D;09/04/14;000000;6209;443344
ГМКНорНик;D;10/04/14;000000;6376;337916
ГМКНорНик;D;11/04/14;000000;6471;339696
ГМКНорНик;D;14/04/14;000000;6499;283710
ГМКНорНик;D;15/04/14;000000;6415;311644
ГМКНорНик;D;16/04/14;000000;6448;241962
ГМКНорНик;D;17/04/14;000000;6440;134930
ГМКНорНик;D;18/04/14;000000;6440;136343
ГМКНорНик;D;21/04/14;000000;6393;117034
ГМКНорНик;D;22/04/14;000000;6424;255226
ГМКНорНик;D;23/04/14;000000;6428;200814
ГМКНорНик;D;24/04/14;000000;6420;228970
ГМКНорНик;D;25/04/14;000000;6491;380709
ГМКНорНик;D;28/04/14;000000;6460;220650
ГМКНорНик;D;29/04/14;000000;6425;269702
ГМКНорНик;D;30/04/14;000000;6405;112738
ГМКНорНик;D;02/05/14;000000;6409;103471
ГМКНорНик;D;05/05/14;000000;6390;88852
ГМКНорНик;D;06/05/14;000000;6415;215606
ГМКНорНик;D;07/05/14;000000;6682;503176
ГМКНорНик;D;08/05/14;000000;6784;398244
ГМКНорНик;D;12/05/14;000000;6750;430248
ГМКНорНик;D;13/05/14;000000;6757;210197
ГМКНорНик;D;14/05/14;000000;6689;173372
ГМКНорНик;D;15/05/14;000000;6617;210198
ГМКНорНик;D;16/05/14;000000;6625;266901
ГМКНорНик;D;19/05/14;000000;6643;216029
ГМКНорНик;D;20/05/14;000000;6675;190438
ГМКНорНик;D;21/05/14;000000;6573;202374
ГМКНорНик;D;22/05/14;000000;6555;157260
ГМКНорНик;D;23/05/14;000000;6494;130153
ГМКНорНик;D;26/05/14;000000;6512;92500
ГМКНорНик;D;27/05/14;000000;6534;289852
ГМКНорНик;D;28/05/14;000000;6580;200866
ГМКНорНик;D;29/05/14;000000;6619;156009
ГМКНорНик;D;30/05/14;000000;6656;189164
ГМКНорНик;D;02/06/14;000000;6798;352192
ГМКНорНик;D;03/06/14;000000;6870;170728
ГМКНорНик;D;04/06/14;000000;6898;187389
ГМКНорНик;D;05/06/14;000000;6882;219400
ГМКНорНик;D;06/06/14;000000;6975;169441
ГМКНорНик;D;09/06/14;000000;7029;212826
ГМКНорНик;D;10/06/14;000000;6900;207612
ГМКНорНик;D;11/06/14;000000;6940;207715
ГМКНорНик;D;16/06/14;000000;6649;520423
ГМКНорНик;D;17/06/14;000000;6622;219261
ГМКНорНик;D;18/06/14;000000;6780;276596
ГМКНорНик;D;19/06/14;000000;6839;188079
ГМКНорНик;D;20/06/14;000000;6865;247349
ГМКНорНик;D;23/06/14;000000;6899;195573
ГМКНорНик;D;24/06/14;000000;6895;191568
ГМКНорНик;D;25/06/14;000000;6766;191597
ГМКНорНик;D;26/06/14;000000;6720;228827
ГМКНорНик;D;27/06/14;000000;6715;120365
ГМКНорНик;D;30/06/14;000000;6719;163975
ГМКНорНик;D;01/07/14;000000;6798;132268
ГМКНорНик;D;02/07/14;000000;6920;204711
ГМКНорНик;D;03/07/14;000000;7005;231628
ГМКНорНик;D;04/07/14;000000;6971;148269
ГМКНорНик;D;07/07/14;000000;7149;184810
ГМКНорНик;D;08/07/14;000000;7280;381218
ГМКНорНик;D;09/07/14;000000;7316;167278
ГМКНорНик;D;10/07/14;000000;7210;317565
ГМКНорНик;D;11/07/14;000000;7260;158768
ГМКНорНик;D;14/07/14;000000;7263;124991
ГМКНорНик;D;15/07/14;000000;7300;204730
ГМКНорНик;D;16/07/14;000000;7160;274249
ГМКНорНик;D;17/07/14;000000;7135;342601
ГМКНорНик;D;18/07/14;000000;7010;280507
ГМКНорНик;D;21/07/14;000000;6819;254739
ГМКНорНик;D;22/07/14;000000;7009;220574
ГМКНорНик;D;23/07/14;000000;7145;206070
ГМКНорНик;D;24/07/14;000000;7219;130980
ГМКНорНик;D;25/07/14;000000;7039;275582
ГМКНорНик;D;28/07/14;000000;6981;194139
ГМКНорНик;D;29/07/14;000000;7030;186122
ГМКНорНик;D;30/07/14;000000;7083;207320
ГМКНорНик;D;31/07/14;000000;7060;163860
ГМКНорНик;D;01/08/14;000000;6953;202172
ГМКНорНик;D;04/08/14;000000;7000;178477
ГМКНорНик;D;05/08/14;000000;6856;217880
ГМКНорНик;D;06/08/14;000000;6733;273368
ГМКНорНик;D;07/08/14;000000;6800;220177
ГМКНорНик;D;08/08/14;000000;6883;189087
ГМКНорНик;D;11/08/14;000000;6995;155984
ГМКНорНик;D;12/08/14;000000;6917;140852
ГМКНорНик;D;13/08/14;000000;6980;236680
ГМКНорНик;D;14/08/14;000000;6961;182079
ГМКНорНик;D;15/08/14;000000;7025;149909
ГМКНорНик;D;18/08/14;000000;7065;92357
ГМКНорНик;D;19/08/14;000000;7300;235034
ГМКНорНик;D;20/08/14;000000;7447;225976
ГМКНорНик;D;21/08/14;000000;7445;249759
ГМКНорНик;D;22/08/14;000000;7300;174863
ГМКНорНик;D;25/08/14;000000;7342;69782
ГМКНорНик;D;26/08/14;000000;7252;147759
ГМКНорНик;D;27/08/14;000000;7300;114514
ГМКНорНик;D;28/08/14;000000;7280;225254
ГМКНорНик;D;29/08/14;000000;7230;221671
ГМКНорНик;D;01/09/14;000000;7240;192938
ГМКНорНик;D;02/09/14;000000;7177;150051
ГМКНорНик;D;03/09/14;000000;7331;392697
ГМКНорНик;D;04/09/14;000000;7309;217143
ГМКНорНик;D;05/09/14;000000;7521;433199
ГМКНорНик;D;08/09/14;000000;7510;232197
ГМКНорНик;D;09/09/14;000000;7393;165841
ГМКНорНик;D;10/09/14;000000;7380;174874
ГМКНорНик;D;11/09/14;000000;7334;180003
ГМКНорНик;D;12/09/14;000000;7400;173654
ГМКНорНик;D;15/09/14;000000;7460;270268
ГМКНорНик;D;16/09/14;000000;7625;294756
ГМКНорНик;D;17/09/14;000000;7647;276647
ГМКНорНик;D;18/09/14;000000;7647;140846
ГМКНорНик;D;19/09/14;000000;7485;270483
ГМКНорНик;D;22/09/14;000000;7160;384981
ГМКНорНик;D;23/09/14;000000;7279;177359
ГМКНорНик;D;24/09/14;000000;7325;145576
ГМКНорНик;D;25/09/14;000000;7425;242803
ГМКНорНик;D;26/09/14;000000;7498;192481
ГМКНорНик;D;29/09/14;000000;7320;212698
ГМКНорНик;D;30/09/14;000000;7320;276646
ГМКНорНик;D;01/10/14;000000;7260;266081
ГМКНорНик;D;02/10/14;000000;6996;460432
ГМКНорНик;D;03/10/14;000000;6937;211614
ГМКНорНик;D;06/10/14;000000;7048;236392
ГМКНорНик;D;07/10/14;000000;7015;312758
ГМКНорНик;D;08/10/14;000000;6811;304818
ГМКНорНик;D;09/10/14;000000;6911;320325
ГМКНорНик;D;10/10/14;000000;6800;255162
ГМКНорНик;D;13/10/14;000000;6947;278355
ГМКНорНик;D;14/10/14;000000;6956;266850
ГМКНорНик;D;15/10/14;000000;7030;248460
ГМКНорНик;D;16/10/14;000000;6990;375968
ГМКНорНик;D;17/10/14;000000;7115;261141
ГМКНорНик;D;20/10/14;000000;7165;229162
ГМКНорНик;D;21/10/14;000000;7501;661987
ГМКНорНик;D;22/10/14;000000;7630;594555
ГМКНорНик;D;23/10/14;000000;7760;596971
ГМКНорНик;D;24/10/14;000000;7740;261652
ГМКНорНик;D;27/10/14;000000;7590;410515
ГМКНорНик;D;28/10/14;000000;7580;307982
ГМКНорНик;D;29/10/14;000000;7760;392153
ГМКНорНик;D;30/10/14;000000;7689;400597
ГМКНорНик;D;31/10/14;000000;8033;531951
ГМКНорНик;D;03/11/14;000000;7996;169555
ГМКНорНик;D;05/11/14;000000;7954;238669
ГМКНорНик;D;06/11/14;000000;8041;304794
ГМКНорНик;D;07/11/14;000000;8000;523243
ГМКНорНик;D;10/11/14;000000;8048;280324
ГМКНорНик;D;11/11/14;000000;8084;214554
ГМКНорНик;D;12/11/14;000000;8103;164723
ГМКНорНик;D;13/11/14;000000;8030;230497
ГМКНорНик;D;14/11/14;000000;8152;197362
ГМКНорНик;D;17/11/14;000000;8280;225287
ГМКНорНик;D;18/11/14;000000;8395;297264
ГМКНорНик;D;19/11/14;000000;8483;169193
ГМКНорНик;D;20/11/14;000000;8510;195057
ГМКНорНик;D;21/11/14;000000;8422;282497
ГМКНорНик;D;24/11/14;000000;8430;190143
ГМКНорНик;D;25/11/14;000000;8502;178720
ГМКНорНик;D;26/11/14;000000;8561;243859
ГМКНорНик;D;27/11/14;000000;8605;279672
ГМКНорНик;D;28/11/14;000000;8820;351972
ГМКНорНик;D;01/12/14;000000;9640;816016
ГМКНорНик;D;02/12/14;000000;9814;569154
ГМКНорНик;D;03/12/14;000000;9900;399438
ГМКНорНик;D;04/12/14;000000;9835;390661
ГМКНорНик;D;05/12/14;000000;9851;251072
ГМКНорНик;D;08/12/14;000000;9596;323060
ГМКНорНик;D;09/12/14;000000;9463;255282
ГМКНорНик;D;10/12/14;000000;9528;248449
ГМКНорНик;D;11/12/14;000000;9368;294431
ГМКНорНик;D;12/12/14;000000;9470;332776
ГМКНорНик;D;15/12/14;000000;9575;647229
ГМКНорНик;D;16/12/14;000000;10805;789005
ГМКНорНик;D;17/12/14;000000;9216;618678
ГМКНорНик;D;18/12/14;000000;9193;435792
ГМКНорНик;D;19/12/14;000000;8860;297031
ГМКНорНик;D;22/12/14;000000;8799;265270
ГМКНорНик;D;23/12/14;000000;8049;289189
ГМКНорНик;D;24/12/14;000000;8168;143963
ГМКНорНик;D;25/12/14;000000;8005;63199
ГМКНорНик;D;26/12/14;000000;7990;86546
ГМКНорНик;D;29/12/14;000000;8360;217699
ГМКНорНик;D;30/12/14;000000;8080;155255
ГМКНорНик;D;05/01/15;000000;8590;132143
ГМКНорНик;D;06/01/15;000000;9101;267759
ГМКНорНик;D;08/01/15;000000;9550;233721
ГМКНорНик;D;09/01/15;000000;9740;166479
ГМКНорНик;D;12/01/15;000000;9839;124626
ГМКНорНик;D;13/01/15;000000;10025;188403
ГМКНорНик;D;14/01/15;000000;9600;369929
ГМКНорНик;D;15/01/15;000000;9290;268153
ГМКНорНик;D;16/01/15;000000;9561;171825
ГМКНорНик;D;19/01/15;000000;9417;200594
ГМКНорНик;D;20/01/15;000000;9470;235269
ГМКНорНик;D;21/01/15;000000;9675;157702
ГМКНорНик;D;22/01/15;000000;10386;398201
ГМКНорНик;D;23/01/15;000000;10400;265557
ГМКНорНик;D;26/01/15;000000;10755;246195
ГМКНорНик;D;27/01/15;000000;11179;369558
ГМКНорНик;D;28/01/15;000000;11534;283878
ГМКНорНик;D;29/01/15;000000;11450;253431
ГМКНорНик;D;30/01/15;000000;11610;245536
ГМКНорНик;D;02/02/15;000000;11280;162507
ГМКНорНик;D;03/02/15;000000;10990;150645
ГМКНорНик;D;04/02/15;000000;10750;145151
ГМКНорНик;D;05/02/15;000000;11100;331036
ГМКНорНик;D;06/02/15;000000;11394;262558
ГМКНорНик;D;09/02/15;000000;11352;295663
ГМКНорНик;D;10/02/15;000000;11345;184783
ГМКНорНик;D;11/02/15;000000;11697;208227
ГМКНорНик;D;12/02/15;000000;12037;396436
ГМКНорНик;D;13/02/15;000000;12106;239534
ГМКНорНик;D;16/02/15;000000;11900;142184
ГМКНорНик;D;17/02/15;000000;11375;229229
ГМКНорНик;D;18/02/15;000000;11140;224242
ГМКНорНик;D;19/02/15;000000;11355;209931
ГМКНорНик;D;20/02/15;000000;11330;119680
ГМКНорНик;D;24/02/15;000000;11348;110812
ГМКНорНик;D;25/02/15;000000;11061;154312
ГМКНорНик;D;26/02/15;000000;11093;176454
ГМКНорНик;D;27/02/15;000000;11182;149551
ГМКНорНик;D;02/03/15;000000;11269;119146
ГМКНорНик;D;03/03/15;000000;11480;205261
ГМКНорНик;D;04/03/15;000000;11140;141874
ГМКНорНик;D;05/03/15;000000;11180;219284
ГМКНорНик;D;06/03/15;000000;10990;128945
ГМКНорНик;D;10/03/15;000000;10425;223751
ГМКНорНик;D;11/03/15;000000;10588;175233
ГМКНорНик;D;12/03/15;000000;10730;213017
ГМКНорНик;D;13/03/15;000000;10380;224814
ГМКНорНик;D;16/03/15;000000;10298;173739
ГМКНорНик;D;17/03/15;000000;10595;200705
ГМКНорНик;D;18/03/15;000000;10692;148046
ГМКНорНик;D;19/03/15;000000;10410;285067
ГМКНорНик;D;20/03/15;000000;10501;166255
ГМКНорНик;D;23/03/15;000000;10420;138655
ГМКНорНик;D;24/03/15;000000;10330;144495
ГМКНорНик;D;25/03/15;000000;10500;143884
ГМКНорНик;D;26/03/15;000000;10310;151642
ГМКНорНик;D;27/03/15;000000;9905;232803
ГМКНорНик;D;30/03/15;000000;10530;276497
ГМКНорНик;D;31/03/15;000000;10399;361265
ГМКНорНик;D;01/04/15;000000;10539;234662
ГМКНорНик;D;02/04/15;000000;10090;364940
ГМКНорНик;D;03/04/15;000000;10237;136662
ГМКНорНик;D;06/04/15;000000;10200;148006
ГМКНорНик;D;07/04/15;000000;10125;182283
ГМКНорНик;D;08/04/15;000000;9986;190501
ГМКНорНик;D;09/04/15;000000;9740;463092
ГМКНорНик;D;10/04/15;000000;9936;443117
ГМКНорНик;D;13/04/15;000000;9839;371322
ГМКНорНик;D;14/04/15;000000;9520;396720
ГМКНорНик;D;15/04/15;000000;9632;509307
ГМКНорНик;D;16/04/15;000000;9480;393509
ГМКНорНик;D;17/04/15;000000;9460;353862
ГМКНорНик;D;20/04/15;000000;9590;276138
ГМКНорНик;D;21/04/15;000000;9700;241349
ГМКНорНик;D;22/04/15;000000;9600;369069
ГМКНорНик;D;23/04/15;000000;9530;400008
ГМКНорНик;D;24/04/15;000000;9719;271073
ГМКНорНик;D;27/04/15;000000;9665;244327
ГМКНорНик;D;28/04/15;000000;9673;178911
ГМКНорНик;D;29/04/15;000000;9552;104444
ГМКНорНик;D;30/04/15;000000;9640;160761
ГМКНорНик;D;05/05/15;000000;10170;502485
ГМКНорНик;D;06/05/15;000000;10500;376904
ГМКНорНик;D;07/05/15;000000;10201;232788
ГМКНорНик;D;08/05/15;000000;10540;213072
ГМКНорНик;D;12/05/15;000000;10680;279781
ГМКНорНик;D;13/05/15;000000;10435;211361
ГМКНорНик;D;14/05/15;000000;10245;211905
ГМКНорНик;D;15/05/15;000000;10288;154760
ГМКНорНик;D;18/05/15;000000;10248;136781
ГМКНорНик;D;19/05/15;000000;10039;195075
ГМКНорНик;D;20/05/15;000000;10180;221352
ГМКНорНик;D;21/05/15;000000;10210;377967
ГМКНорНик;D;22/05/15;000000;9534;347332
ГМКНорНик;D;25/05/15;000000;9515;114308
ГМКНорНик;D;26/05/15;000000;9250;243382
ГМКНорНик;D;27/05/15;000000;9380;242869
ГМКНорНик;D;28/05/15;000000;9397;139475
ГМКНорНик;D;29/05/15;000000;9005;228910
ГМКНорНик;D;01/06/15;000000;9303;195015
ГМКНорНик;D;02/06/15;000000;9619;259105
ГМКНорНик;D;03/06/15;000000;9704;338782
ГМКНорНик;D;04/06/15;000000;9742;253811
ГМКНорНик;D;05/06/15;000000;9986;324237
ГМКНорНик;D;08/06/15;000000;9954;173376
ГМКНорНик;D;09/06/15;000000;9701;213760
ГМКНорНик;D;10/06/15;000000;9595;155098
ГМКНорНик;D;11/06/15;000000;9655;149045
ГМКНорНик;D;15/06/15;000000;9758;160054
ГМКНорНик;D;16/06/15;000000;9695;112721
ГМКНорНик;D;17/06/15;000000;9680;117303
ГМКНорНик;D;18/06/15;000000;9579;134578
ГМКНорНик;D;19/06/15;000000;9685;125880
ГМКНорНик;D;22/06/15;000000;9670;126734
ГМКНорНик;D;23/06/15;000000;9503;198467
ГМКНорНик;D;24/06/15;000000;9450;204470
ГМКНорНик;D;25/06/15;000000;9400;113282
ГМКНорНик;D;26/06/15;000000;9575;135945
ГМКНорНик;D;29/06/15;000000;9540;81297
ГМКНорНик;D;30/06/15;000000;9500;180425
ГМКНорНик;D;01/07/15;000000;9215;331069
ГМКНорНик;D;02/07/15;000000;9250;179563
ГМКНорНик;D;03/07/15;000000;9263;71100
ГМКНорНик;D;06/07/15;000000;9277;163889
ГМКНорНик;D;07/07/15;000000;9340;229635
ГМКНорНик;D;08/07/15;000000;9100;341656
ГМКНорНик;D;09/07/15;000000;9101;197824
ГМКНорНик;D;10/07/15;000000;9147;151578
ГМКНорНик;D;13/07/15;000000;9366;244149
ГМКНорНик;D;14/07/15;000000;9450;210123
ГМКНорНик;D;15/07/15;000000;9488;159726
ГМКНорНик;D;16/07/15;000000;9600;115116
ГМКНорНик;D;17/07/15;000000;9536;134981
ГМКНорНик;D;20/07/15;000000;9393;148473
ГМКНорНик;D;21/07/15;000000;9428;117927
ГМКНорНик;D;22/07/15;000000;9320;168551
ГМКНорНик;D;23/07/15;000000;9119;233729
ГМКНорНик;D;24/07/15;000000;9025;237591
ГМКНорНик;D;27/07/15;000000;9022;297298
ГМКНорНик;D;28/07/15;000000;9231;305743
ГМКНорНик;D;29/07/15;000000;9359;271246
ГМКНорНик;D;30/07/15;000000;9365;200307
ГМКНорНик;D;31/07/15;000000;9427;230481
ГМКНорНик;D;03/08/15;000000;9514;236751
ГМКНорНик;D;04/08/15;000000;9889;384431
ГМКНорНик;D;05/08/15;000000;10090;292005
ГМКНорНик;D;06/08/15;000000;10125;257521
ГМКНорНик;D;07/08/15;000000;10112;142649
ГМКНорНик;D;10/08/15;000000;10222;163907
ГМКНорНик;D;11/08/15;000000;10166;261083
ГМКНорНик;D;12/08/15;000000;9850;390380
ГМКНорНик;D;13/08/15;000000;9870;230268
ГМКНорНик;D;14/08/15;000000;10061;268481
ГМКНорНик;D;17/08/15;000000;10000;259344
ГМКНорНик;D;18/08/15;000000;9810;210517
ГМКНорНик;D;19/08/15;000000;9725;205965
ГМКНорНик;D;20/08/15;000000;10047;321159
ГМКНорНик;D;21/08/15;000000;10060;306897
ГМКНорНик;D;24/08/15;000000;10215;440007
ГМКНорНик;D;25/08/15;000000;10071;225649
ГМКНорНик;D;26/08/15;000000;10290;199544
ГМКНорНик;D;27/08/15;000000;10371;221430
ГМКНорНик;D;28/08/15;000000;10430;159214
ГМКНорНик;D;31/08/15;000000;10569;161662
ГМКНорНик;D;01/09/15;000000;10329;209669
ГМКНорНик;D;02/09/15;000000;10350;175476
ГМКНорНик;D;03/09/15;000000;10600;210005
ГМКНорНик;D;04/09/15;000000;10570;158831
ГМКНорНик;D;07/09/15;000000;10716;108669
ГМКНорНик;D;08/09/15;000000;10746;179182
ГМКНорНик;D;09/09/15;000000;11099;288091
ГМКНорНик;D;10/09/15;000000;10931;173363
ГМКНорНик;D;11/09/15;000000;10870;190998
ГМКНорНик;D;14/09/15;000000;10924;108177
ГМКНорНик;D;15/09/15;000000;11009;130899
ГМКНорНик;D;16/09/15;000000;11119;168699
ГМКНорНик;D;17/09/15;000000;11206;101362
ГМКНорНик;D;18/09/15;000000;11100;198955
ГМКНорНик;D;21/09/15;000000;11080;124399
ГМКНорНик;D;22/09/15;000000;10693;290896
ГМКНорНик;D;23/09/15;000000;10200;491661
ГМКНорНик;D;24/09/15;000000;9662;545136
ГМКНорНик;D;25/09/15;000000;9565;274145
ГМКНорНик;D;28/09/15;000000;9382;260933
ГМКНорНик;D;29/09/15;000000;9325;246301
ГМКНорНик;D;30/09/15;000000;9500;248002
ГМКНорНик;D;01/10/15;000000;9394;237317
ГМКНорНик;D;02/10/15;000000;9470;162207
ГМКНорНик;D;05/10/15;000000;9450;276512
ГМКНорНик;D;06/10/15;000000;9346;340485
ГМКНорНик;D;07/10/15;000000;9210;551922
ГМКНорНик;D;08/10/15;000000;9149;384739
ГМКНорНик;D;09/10/15;000000;9560;603133
ГМКНорНик;D;12/10/15;000000;9620;364708
ГМКНорНик;D;13/10/15;000000;9715;230631
ГМКНорНик;D;14/10/15;000000;9700;406961
ГМКНорНик;D;15/10/15;000000;9783;248952
ГМКНорНик;D;16/10/15;000000;9601;240822
ГМКНорНик;D;19/10/15;000000;9761;183044
ГМКНорНик;D;20/10/15;000000;9658;202091
ГМКНорНик;D;21/10/15;000000;9390;270598
ГМКНорНик;D;22/10/15;000000;9545;288138
ГМКНорНик;D;23/10/15;000000;9735;320133
ГМКНорНик;D;26/10/15;000000;9700;226019
ГМКНорНик;D;27/10/15;000000;9710;195339
ГМКНорНик;D;28/10/15;000000;9670;237681
ГМКНорНик;D;29/10/15;000000;9503;172612
ГМКНорНик;D;30/10/15;000000;9487;118637
ГМКНорНик;D;02/11/15;000000;9585;89803
ГМКНорНик;D;03/11/15;000000;9546;216300
ГМКНорНик;D;05/11/15;000000;9580;177461
ГМКНорНик;D;06/11/15;000000;9513;271005
ГМКНорНик;D;09/11/15;000000;9499;138208
ГМКНорНик;D;10/11/15;000000;9474;171694
ГМКНорНик;D;11/11/15;000000;9371;143117
ГМКНорНик;D;12/11/15;000000;9475;178182
ГМКНорНик;D;13/11/15;000000;9469;201289
ГМКНорНик;D;16/11/15;000000;9335;215008
ГМКНорНик;D;17/11/15;000000;9364;237973
ГМКНорНик;D;18/11/15;000000;9640;346105
ГМКНорНик;D;19/11/15;000000;9670;314360
ГМКНорНик;D;20/11/15;000000;9650;135060
ГМКНорНик;D;23/11/15;000000;9492;250504
ГМКНорНик;D;24/11/15;000000;9344;358995
ГМКНорНик;D;25/11/15;000000;9427;142363
ГМКНорНик;D;26/11/15;000000;9390;246435
ГМКНорНик;D;27/11/15;000000;9220;244912
ГМКНорНик;D;30/11/15;000000;8920;479024
ГМКНорНик;D;01/12/15;000000;9054;318415
ГМКНорНик;D;02/12/15;000000;8939;315454
ГМКНорНик;D;03/12/15;000000;9113;345356
ГМКНорНик;D;04/12/15;000000;8851;364262
ГМКНорНик;D;07/12/15;000000;8925;252046
ГМКНорНик;D;08/12/15;000000;8970;240337
ГМКНорНик;D;09/12/15;000000;8935;189847
ГМКНорНик;D;10/12/15;000000;8925;204236
ГМКНорНик;D;11/12/15;000000;8900;179232
ГМКНорНик;D;14/12/15;000000;8780;209934
ГМКНорНик;D;15/12/15;000000;8965;286441
ГМКНорНик;D;16/12/15;000000;9108;232048
ГМКНорНик;D;17/12/15;000000;9450;377720
ГМКНорНик;D;18/12/15;000000;9229;289906
ГМКНорНик;D;21/12/15;000000;9048;260833
ГМКНорНик;D;22/12/15;000000;9220;148817
ГМКНорНик;D;23/12/15;000000;9410;207861
ГМКНорНик;D;24/12/15;000000;9344;173300
ГМКНорНик;D;25/12/15;000000;9344;74062
ГМКНорНик;D;28/12/15;000000;9350;132303
ГМКНорНик;D;29/12/15;000000;9189;165960
ГМКНорНик;D;30/12/15;000000;9150;100636
ГМКНорНик;D;04/01/16;000000;8922;117655
ГМКНорНик;D;05/01/16;000000;9085;137855
ГМКНорНик;D;06/01/16;000000;8990;139221
ГМКНорНик;D;11/01/16;000000;8600;351544
ГМКНорНик;D;12/01/16;000000;8553;229716
ГМКНорНик;D;13/01/16;000000;8614;285791
ГМКНорНик;D;14/01/16;000000;8464;305353
ГМКНорНик;D;15/01/16;000000;8050;452033
ГМКНорНик;D;18/01/16;000000;8290;382879
ГМКНорНик;D;19/01/16;000000;8540;364563
ГМКНорНик;D;20/01/16;000000;8649;399239
ГМКНорНик;D;21/01/16;000000;9130;579900
ГМКНорНик;D;22/01/16;000000;9100;513792
ГМКНорНик;D;25/01/16;000000;9050;288149
ГМКНорНик;D;26/01/16;000000;8880;315883
ГМКНорНик;D;27/01/16;000000;8991;189513
ГМКНорНик;D;28/01/16;000000;8970;241141
ГМКНорНик;D;29/01/16;000000;8850;386637
ГМКНорНик;D;01/02/16;000000;8698;200585
ГМКНорНик;D;02/02/16;000000;8924;288525
ГМКНорНик;D;03/02/16;000000;8770;124768
ГМКНорНик;D;04/02/16;000000;8999;276021
ГМКНорНик;D;05/02/16;000000;9005;166548
ГМКНорНик;D;08/02/16;000000;8870;155959
ГМКНорНик;D;09/02/16;000000;8650;232888
ГМКНорНик;D;10/02/16;000000;8510;220355
ГМКНорНик;D;11/02/16;000000;8376;322844
ГМКНорНик;D;12/02/16;000000;8350;164454
ГМКНорНик;D;15/02/16;000000;8345;249334
ГМКНорНик;D;16/02/16;000000;8486;221273
ГМКНорНик;D;17/02/16;000000;8633;236409
ГМКНорНик;D;18/02/16;000000;8880;305310
ГМКНорНик;D;19/02/16;000000;8745;213865
ГМКНорНик;D;20/02/16;000000;8720;38125
ГМКНорНик;D;22/02/16;000000;8750;89465
ГМКНорНик;D;24/02/16;000000;8750;202066
ГМКНорНик;D;25/02/16;000000;8750;174842
ГМКНорНик;D;26/02/16;000000;8935;276916
ГМКНорНик;D;29/02/16;000000;9142;288073
ГМКНорНик;D;01/03/16;000000;9105;182576
ГМКНорНик;D;02/03/16;000000;9093;115691
ГМКНорНик;D;03/03/16;000000;9190;237028
ГМКНорНик;D;04/03/16;000000;9300;312266
ГМКНорНик;D;07/03/16;000000;9494;217966
ГМКНорНик;D;09/03/16;000000;9300;206262
ГМКНорНик;D;10/03/16;000000;9281;167321
ГМКНорНик;D;11/03/16;000000;9221;248826
ГМКНорНик;D;14/03/16;000000;9150;160747
ГМКНорНик;D;15/03/16;000000;9202;293831
ГМКНорНик;D;16/03/16;000000;9119;249577
ГМКНорНик;D;17/03/16;000000;9243;294714
ГМКНорНик;D;18/03/16;000000;9490;366142
ГМКНорНик;D;21/03/16;000000;9390;234918
ГМКНорНик;D;22/03/16;000000;9440;183055
ГМКНорНик;D;23/03/16;000000;9240;196922
ГМКНорНик;D;24/03/16;000000;9020;297323
ГМКНорНик;D;25/03/16;000000;9046;57492
ГМКНорНик;D;28/03/16;000000;8995;131811
ГМКНорНик;D;29/03/16;000000;8935;269849
ГМКНорНик;D;30/03/16;000000;8950;209004
ГМКНорНик;D;31/03/16;000000;8700;475477
ГМКНорНик;D;01/04/16;000000;8460;463312
ГМКНорНик;D;04/04/16;000000;8459;402596
ГМКНорНик;D;05/04/16;000000;8700;435472
ГМКНорНик;D;06/04/16;000000;8799;356608
ГМКНорНик;D;07/04/16;000000;8688;282850
ГМКНорНик;D;08/04/16;000000;8629;219081
ГМКНорНик;D;11/04/16;000000;8783;256254
ГМКНорНик;D;12/04/16;000000;8730;284795
ГМКНорНик;D;13/04/16;000000;9121;664689
ГМКНорНик;D;14/04/16;000000;9150;418710
ГМКНорНик;D;15/04/16;000000;9120;207340
ГМКНорНик;D;18/04/16;000000;9270;296338
ГМКНорНик;D;19/04/16;000000;9241;266485
ГМКНорНик;D;20/04/16;000000;9259;336016
ГМКНорНик;D;21/04/16;000000;9368;355278
ГМКНорНик;D;22/04/16;000000;9750;640550
ГМКНорНик;D;25/04/16;000000;9631;253652
ГМКНорНик;D;26/04/16;000000;9750;201917
ГМКНорНик;D;27/04/16;000000;9700;192929
ГМКНорНик;D;28/04/16;000000;9709;338967
ГМКНорНик;D;29/04/16;000000;9409;247396
ГМКНорНик;D;04/05/16;000000;9100;302247
ГМКНорНик;D;05/05/16;000000;8809;315704
ГМКНорНик;D;06/05/16;000000;8760;248576
ГМКНорНик;D;10/05/16;000000;8815;206973
ГМКНорНик;D;11/05/16;000000;8850;196444
ГМКНорНик;D;12/05/16;000000;8911;240392
ГМКНорНик;D;13/05/16;000000;8986;197165
ГМКНорНик;D;16/05/16;000000;8930;150736
ГМКНорНик;D;17/05/16;000000;8930;117256
ГМКНорНик;D;18/05/16;000000;9095;204083
ГМКНорНик;D;19/05/16;000000;9190;263775
ГМКНорНик;D;20/05/16;000000;9120;176586
